image_id,model,baseline_caption,grounded_caption,reference_captions
000000187776,LLaVA-1.5-7B,"The image depicts a group of people gathered in a room, enjoying a social event. There are at least 12 people in the scene, with some standing and others sitting. A man is standing near a table, holding a wine glass, while another man is sitting at the table, eating a sandwich. 

The room features a dining table with a bowl, a wine glass, and a cup on it. There are also a few cups and","The image depicts a group of people gathered in a room, enjoying a social event. There are at least 13 people in the scene, with some standing and others sitting. A man is standing near a dining table, which has a bowl of food on it. The table also has a wine glass and a cup. Another dining table is visible in the background.

In the room, there are two chairs, one near the center and the other towards",A bunch of people are gathered around many tables inside of a building.  | a man that is sitting at a table | A group of men stand at small tables drinking wine. | Convention with people standing at table with refreshments | a number of people standing up at small tables 
000000433554,LLaVA-1.5-7B,"The image features a group of people enjoying water activities on a lake. There are several people on surfboards, with some of them riding on a dock. A man is also seen wearing a life vest while riding a water ski. The scene is lively, with people of various ages participating in the fun.

In the background, there are chairs and a dining table, suggesting that this is a recreational area where people can relax and enjoy the water","The image features a group of people enjoying water activities on a lake. There are several individuals on surfboards, with one person riding a surfboard in the water. Some people are also wearing life jackets, ensuring their safety while participating in the water activities. The scene is lively, with people engaging in various water sports and activities.","some people waiting in line to para-sail one guy has taken off | A fat guy wearing a life jacket and short shorts. | An group of young people on a boat prepare to parasail on surfboards. | A family prepares to water ski as one man takes off across the water. | Many people are out there and having some fun.
"
000000328462,LLaVA-1.5-7B,"The image depicts a man and a woman sitting at a dining table in a kitchen. The man is seated on the left side of the table, while the woman is on the right side. They are both enjoying a meal together.

The kitchen is well-equipped with various appliances and items. There is a refrigerator on the left side of the room, an oven on the right side, and a microwave above the o","The image depicts a man sitting at a dining table in a kitchen, eating food. Another person is standing nearby, possibly preparing a meal. The kitchen is equipped with a refrigerator, a microwave, and an oven. There are also a couple of chairs and a bowl on the table. Additionally, there are two bottles in the scene, one near the refrigerator and the other closer to the man.",Lady working in a kitchen while man sits at table watching TV. | A woman sitting next to a stove top oven. | A kitchen room with a lady by the refrigerator and a man seated at a table. | A man watches TV while a woman tends to the kitchen. | A man and a woman in a very small kitchen together.
000000287328,LLaVA-1.5-7B,"The image features a white dog lying on a bed, accompanied by a black dog. The white dog is positioned on the left side of the bed, while the black dog is on the right side. The bed has a blue blanket, and the dogs appear to be relaxed and comfortable in their surroundings.","The image features a white dog lying on a bed, possibly a couch, with a black dog sitting on a pillow next to it. The white dog is positioned towards the left side of the bed, while the black dog is on the right side. The bed occupies most of the image, with the white dog taking up a significant portion of the space.",two small dogs are laying on a human bed | Two lazy dogs lounging in a dirty bed. | Two small dogs laying down together on a small bed. | Two small dogs lounge on a dirty bed.  | two dogs are laying in a bed together
000000213827,LLaVA-1.5-7B,"The image captures a thrilling moment of a person performing a trick on a water ski, flying through the air above the water. The skier is wearing a black and pink outfit, and the scene takes place near a dock.

In the background, there are several boats of various sizes, including a couple of smaller boats closer to the water's edge and a larger boat further away. Additionally, there are multiple people scattered around the scene, possibly watching the water ski","The image captures a thrilling moment of a person performing a trick on a water ski, flying through the air above the water. The skier is wearing a black and pink outfit, and the boat is visible in the background.

In the scene, there are several other people scattered around the area, possibly watching the water skiing performance or enjoying the day at the lake.",a person jumping over a ramp in the water  | A water skier flipping from a ramp in a lake in Florida | A water skier doing a somersault in the air. | A woman on water ski's in the air. | Person on water skis doing jump tricks off ramp
000000209480,LLaVA-1.5-7B,"The image features a blue and white plate filled with a variety of broccoli florets. The broccoli is spread across the plate, with some pieces being larger and others smaller. The plate is placed on a dining table, ready to be enjoyed.","The image features a blue and white plate filled with a variety of broccoli pieces. The broccoli is spread across the plate, with some pieces being larger and others smaller. The plate is placed on a dining table, ready to be enjoyed as a healthy meal.",A blue plate with a pile of vegetables on a table. | A blue plate loaded with broccoli and cauliflower | A plate of broccoli and cauliflower with a slice of tomato. | A pile of broccoli and other vegetables sits upon a blue plate. | A blue patterned china plate filled with broccoli and cauliflower. 
000000021779,LLaVA-1.5-7B,"A woman is laying on the floor next to a red suitcase. She is smiling and appears to be enjoying the moment. The suitcase is placed on the floor, and the woman is positioned close to it.","A woman is laying on the floor next to a red suitcase. She is smiling and appears to be enjoying the moment. The suitcase is placed on the floor, and the woman is positioned close to it.",A woman is laying on top of a suitcase.  | A young woman lies on top of a gym bag.  | a woman laying on some baggage resting on the floor | A girl lying her body down on a big bag smiling. | A woman looking up smiling while on red item.
000000182162,LLaVA-1.5-7B,"The image features a living room with a black couch and a chair. A dog is sitting on the couch, and a cat is lying on the floor. The room also contains a dining table and a backpack.

In the room, there is a birthday balloon with a green star on it, and a few cups are placed around the area. A vase can be seen on the dining table, and a clock is mounted on the wall. Additionally","The image features a living room with a black couch and a chair. A dog is sitting on the couch, and a cat is lying on the floor. There is a backpack on the floor, and a handbag is placed nearby. A dining table is also present in the room.

In the background, there is a birthday balloon, possibly indicating a celebration. Additionally, there are two vases, one on the floor and the other on the d","A living room with hard wood flooring and black furniture. | a messy living room with various items and some celebratory balloons | A bouquet of Mylar balloons in a living room.  | Living room with a black couch, coffee table and bookcase visible. | A living room with a black couch, wood floor and bookcase."
000000374505,LLaVA-1.5-7B,"The image features a close-up of a woman's face, with a pair of scissors prominently placed in the foreground. The scissors are positioned in such a way that they appear to be cutting off the woman's face. The woman's eyes are open, and her expression seems to be a mix of surprise and curiosity. The overall atmosphere of the image is intriguing and thought-provoking.","The image features a close-up of a woman's face, with a pair of scissors prominently placed in the foreground. The scissors are positioned in a way that they appear to be cutting off the woman's face. The woman's eyes are open, and her gaze is directed towards the camera. The focus of the image is on the woman's face and the scissors, creating a striking and unusual visual effect.","A woman holding a pair of scissors up to her face. | Person with pair of scissors in front of face. | A person in the dark, holding a pair of scissors up to their face. | Woman posed looking through the blades of scissors. | a close up of a person with a pair of scissors "
000000308160,LLaVA-1.5-7B,"The image features a group of children standing on a tennis court, each holding a tennis racket. There are four children in total, with one on the left side, another in the middle, and two more on the right side of the court. The children are all wearing blue hats, and they appear to be enjoying their time together on the tennis court.","The image features a group of children standing on a tennis court, each holding a tennis racket. There are four children in total, with one child standing closer to the left side of the court, another in the middle, and two more on the right side. The children appear to be enjoying their time on the tennis court, possibly learning or practicing the sport.",A group of children stand on a tennis court | Good buddies always give comfort to their best friends. | A group of young kids holding tennis racquets. | Two friends consoling each other after a game of tennis. | Some children are standing on a tennis court.
000000262054,LLaVA-1.5-7B,"The image showcases a well-equipped kitchen with wooden cabinets and white appliances. The kitchen features a microwave, oven, and sink, all placed on the countertop. There are several bowls and bottles scattered throughout the kitchen, as well as a clock on the wall. The kitchen also has a window, allowing natural light to enter the space.","The image features a well-equipped kitchen with wooden cabinets and white appliances. The kitchen is filled with various items, including a microwave, oven, and sink. There are multiple bottles, cups, and bowls placed throughout the kitchen, as well as a clock on the wall. A few oranges are also visible on the countertop. The kitchen is well-organized, with the appliances and items neatly arranged.","A large kitchen filled with white appliances with lots of counter space. | Dish towels hang from a stove handle in a kitchen with wooden cabinets. | A kitchen with a stove, a microwave above it and a window. | A clean kitchen is shown with three towels hanging on the cabinet. | A large kitchen with a built-in stove, oven and microwave"
000000064531,LLaVA-1.5-7B,A man wearing a blue shirt and a tie with a key pattern is standing in front of a potted plant. He is also holding a handbag.,A man wearing a blue shirt and a tie with a key pattern is standing in front of a potted plant. He is holding a handbag in his other hand.,A man with a tie that has nuts and bolts on it. | A black jacket and a tie with nuts and bolts on it. | a person wearing a black coat and a tie with bolt designs on it. | A man with a tie made of nuts and bolts. | A person wearing a black jacket and blue shirt along with a tie full of knots and bolts.
000000262404,LLaVA-1.5-7B,"A group of children is gathered around a dining table, enjoying a meal together. They are eating cake and drinking juice. The table is filled with various bowls, cups, and utensils, including forks and spoons. The children are seated on chairs, with some of them sitting closer to the table and others further away. The atmosphere appears to be lively and fun, as the children share a meal and interact with each other","A group of children is gathered around a dining table, enjoying a meal together. They are eating cake and drinking juice. There are several bowls and cups placed on the table, and a knife is being used to cut the cake. The children are seated on chairs, with some of them sitting closer to the table and others further away. The atmosphere appears to be friendly and social, as the children share a meal and interact with each",A group of children surrounding a table decorating cake. | a number of children at a table with cake | A group of kids cutting into a cake as one boy plays with his utensil. | Kids around a table messily frosting a sheet cake. | A bunch of kids eating a cake with green frosting on it.
000000329957,LLaVA-1.5-7B,"The image features two women standing in a kitchen, preparing food together. They are both smiling and enjoying the process. The kitchen is well-equipped with various appliances and utensils, including a sink, oven, and multiple cups and bowls. There are also a few bottles and a vase placed around the room. The women are positioned close to each other, working together to create a pleasant atmosphere in the kitchen.","The image features two women standing in a kitchen, preparing food. One woman is positioned on the left side of the kitchen, while the other is on the right side. They are both smiling and enjoying their time together.

The kitchen is well-equipped with various items such as a sink, a refrigerator, a microwave, and an oven. There are multiple cups and bowls scattered around the kitchen, as well as a vase",A couple of girls are standing in a kitchen | Ladies standing in a kitchen posing for the camera. | Two women preparing a meal in a modern kitchen | There are two woman smiling in the kitchen | Two happy women smiling together in a kitchen.
000000479612,LLaVA-1.5-7B,"The image features a white microwave oven with a black door. The microwave is placed on a countertop, and it appears to be in a slightly used condition. The microwave is turned on, and the door is slightly open, revealing the interior. The microwave is positioned in the center of the image, occupying a significant portion of the frame.","A white microwave oven is sitting on top of a microwave stand. The microwave is turned on, and the door is open, revealing the interior. The stand is made of metal, and the microwave is placed on top of it.",A microwave oven sitting on top of a table. | There are a microwave in this picture but nothing in it. | A microwave with the power off on a shelf. | A timestamped photograph of a microwave with a dirty door next to a glass coke bottle and glasses shaped like human torsos.  | A Sharp white colored microwave on a tabletop
000000375566,LLaVA-1.5-7B,A woman is walking down a street while holding an umbrella. She is wearing pink pants and a floral top. The street is lined with trees and there are a few traffic cones placed along the road.,A woman is walking down a street while holding an umbrella. She is wearing pink pants and a floral shirt. The street is lined with trees and there are a few traffic cones placed along the road.,Lady walking through a parking lot with an umbrella over her head. | A woman walking in the street with a yellow umbrella. | A woman walks down a road with a yellow umbrella.  | A woman holding an umbrella walking down a street. | A person walking down a road with a sun umbrella.
000000504970,LLaVA-1.5-7B,"The image features a white toilet sitting on a sidewalk next to a wooden fence. The toilet is placed in a corner, and it appears to be an old, discarded toilet. The scene is set in a brick-paved area, and there is a parking sign nearby.","A white toilet is sitting on the sidewalk, next to a wooden fence. The toilet is wrapped in plastic, and there is a blue parking sign on a pole nearby. The scene appears to be in a city setting.",A toilet that is outside next to a fence. | There is a toilet sitting outside on the sidewalk in front of a fence. | A toilet sitting beside a parking meter station | a toilet sitting outside next to a fence  | a toilet sitting on a sidewalk next to a pole.
000000310622,LLaVA-1.5-7B,"The image features a street corner with multiple street signs. The main sign is a ""One Way"" sign, while other signs indicate the intersection of West 32nd Street and Korea Way. The scene is set in a city, with a tall building visible in the background. The street signs are mounted on a pole, and there is a traffic light nearby.","The image features a street corner with multiple street signs. The most prominent sign is a ""One Way"" sign, which is positioned above a ""Korea Way"" sign. The ""One Way"" sign is pointing to the left, while the ""Korea Way"" sign is pointing to the right. The street signs are mounted on a pole, and the scene is set in a city environment.","Corner of Broadway, West 32nd Street, and Korea Way. | Several one way signs are by street signs. | A cluster of street signs hang on a street pole. | Several street signs stating road names and the right ways to go. | A West 32nd sign under a Korea Way road sign. "
000000025453,LLaVA-1.5-7B,"The image features a blue pickup truck parked on a grassy field. The truck is the main focus of the scene, and it appears to be an old model. There are several people around the truck, some standing closer to the vehicle while others are further away.

In addition to the people, there are a few other objects in the scene. A motorcycle is parked nearby, and a backpack can be seen placed on the ground. There are also two","The image features a blue pickup truck parked on a grassy field. The truck is the main focus of the scene, occupying a significant portion of the image. 

There are several people in the scene, some of them standing near the truck, while others are scattered around the field. A few of them are carrying backpacks, with one backpack located near the center of the image and another one closer to the right side. Additionally, there is a",A vintage truck is parked at an outdoor event. | Antique blue truck displayed to crowd at outdoor event. | An antique pickup truck restored and displayed at a fair or car show. | An old blue truck is on a grassy area. | A car at a show with people in background.
000000108982,LLaVA-1.5-7B,"The image features a small blue and yellow bird perched on a tree branch. The bird is sitting on the branch, surrounded by green leaves. The scene is set in a forest, with the bird being the main focus of the image.","A blue and yellow bird is perched on a tree branch. The bird is looking up, possibly observing its surroundings or searching for food. The tree has green leaves, providing a natural habitat for the bird.",A blue and yellow colored bird perches on a tree branch. | A bird sitting on a branch of a tree.  | A blue bird is sitting in the branch of a tree.  | A bird sits on a branch in a tree.  | A blue bird sitting on a branch of a tree.
000000245447,LLaVA-1.5-7B,"The image depicts a group of people sitting around a dining table in a restaurant. They are engaged in using their cell phones, with at least three cell phones visible in the scene. The table is set with various items, including cups, a bottle, a bowl, and a spoon. There are also a few chairs around the table, and a potted plant can be seen in the background. The people in the scene are of different ages and g","The image shows a group of people sitting around a dining table in a restaurant. They are engaged in using their cell phones while enjoying their meal. There are multiple cups, a bottle, and a bowl placed on the table. A few chairs are visible around the table, and a handbag can be seen on the floor. The people are seated in various positions, with some closer to the table and others further away.",Three woman and a man all sitting at a table on their cell phones. | a family sitting at a table in a restaurant looking at their phones | Women sitting at a table in a restaurant all looking at their phones  | A table with people at it all on their cell phones. | A family sitting a restaurant's dining table on their cellphones.
000000167952,LLaVA-1.5-7B,"The image features a dining table with a variety of food items. There are several carrots, some of which are cut up and placed on a plate. A bowl of food is also present on the table. In addition to the carrots, there are a couple of sandwiches, a cup, and a fork. A person can be seen in the background, possibly preparing to enjoy the meal. The table is surrounded by chairs, with one on the left","The image features a dining table with a variety of food items, including a plate of vegetables, a bowl of meat, and a plate of tortillas. There are multiple carrots scattered across the table, with some placed on the plate of vegetables and others on the table. A person is present in the scene, likely preparing to enjoy the meal.

Additionally, there are two cups on the table, one near the center and the other towards the","Many different foods on dishes on a table  | Several plates of food are sitting on the table. | A variety of fancy looking dishes on square plates, including some sort of coleslaw and some flat bread. | A white plate topped with a pile of pasta. | There is some food on a table with plates."
000000547041,LLaVA-1.5-7B,"The image features a dining table with a variety of food items. There are two plastic containers filled with different types of food, including a salad and a dessert. A fork is placed in one of the containers, and a spoon is located in the other container. 

In addition to the containers, there are two bowls on the table, one containing a cake and the other containing a salad. A keyboard can be seen in the background, suggesting that the","A dining table with a variety of food items on it. There is a salad in a plastic container, a cake, and a bowl of food. A fork is placed on the table, and a keyboard is visible in the background. The table is set for a meal, with the food items ready to be enjoyed.","Two plastic containers have a soup and a salad in them. | Two containers, one with a salad, and another with some sort of other food in it. | Two containers with two different salads containing lettuce. | The salad is ready to eat for lunch.  | A tray of salad and a tray of salad toppings to the side."
000000249443,LLaVA-1.5-7B,"The image features a window with curtains and a bench in front of it. The window is adorned with lace curtains, and the bench is located outside the window. The scene appears to be set in a brick building, possibly a house or a store.","The image features a window with curtains, which are partially drawn. The window is situated on a brick building, and there is a bench located in front of the window. The bench is positioned in such a way that it is partially visible through the window.",a black bench is in front of a window | a brick building a black bench a window and curtains | A metal bench sitting in front of a window. | A view of a window with a bench underneath it.  | A metal bench outside of a brick building's window.
000000034811,LLaVA-1.5-7B,"The image features a bathroom with a sink and a mirror above it. The sink is white, and there are three bottles placed on the window sill. The mirror reflects the bottles, creating an interesting visual effect. The bathroom appears to be well-lit, and the bottles are placed in a neat arrangement.","The image features a bathroom with a sink and a mirror above it. The sink is white, and there are three bottles placed on the window sill. The mirror reflects the bottles, creating an interesting visual effect. The bathroom appears to be well-lit, with the sunlight shining through the window.","A bathroom sink underneath a medicine cabinet next to a window. | A bathroom with empty bottles in the window | A bathroom with a sink, window and medicine cabinet. | A bathroom pedestal sink with a mirrored medicine cabinet. | A white bathroom with bottles sitting on a windowsill. "
000000102478,LLaVA-1.5-7B,"The image captures a baseball game in progress. A batter is swinging a baseball bat, attempting to hit the ball. The catcher is positioned behind the batter, ready to catch the ball if it is not hit. The scene also includes a baseball glove, which is likely being used by the catcher. The baseball is in the air, and the batter is focused on making contact with it.","The image captures a baseball game in progress. A batter is swinging a baseball bat, attempting to hit the ball. The sports ball is in the air, close to the batter. The catcher is positioned behind the batter, ready to catch the ball if it's not hit. The scene also includes a baseball glove, which is likely being used by the catcher.",A group of baseball players with a bat and ball at the pitch | There is a baseball player with a baseball bar at the gane | A pitcher throws a pitch during a baseball game. | Three people are on a baseball field in uniform. | An overhead shot of a a pitcher throwing a baseball.
000000561958,LLaVA-1.5-7B,"The image depicts a group of people gathered in a snowy area, possibly a ski resort. They are standing in the snow, some of them wearing skis. There are at least 13 people visible in the scene, with some of them closer to the foreground and others further in the background. The people are scattered throughout the area, with some standing closer to the center and others near the edges of the image. The skis can be seen on the ground, with","The image depicts a group of people gathered in a snowy area, possibly near a ski lodge. Many of them are wearing skis, and some are holding ski poles. The people are standing and walking around, possibly socializing or preparing for skiing. The scene is bustling with activity, and the snow-covered ground adds to the wintery atmosphere.",many people holding skis and snow boards on a snowy surface | Many people attend the ski event dressed in warm clothing. | A group of people including small children wearing ski equipment standing in the snow. | People standing outside a ski resort on skies in the snow. | A crowd of people wearing winter cloths are outside in the snow as some people carry snowboards.
000000408746,LLaVA-1.5-7B,"The image captures a thrilling moment of two surfers riding a wave together. One surfer is positioned closer to the left side of the wave, while the other is slightly further to the right. Both surfers are skillfully navigating the wave, showcasing their expertise in the sport. The scene is set against a backdrop of the ocean, emphasizing the beauty of the natural environment.","The image captures a thrilling moment of two surfers riding a wave in the ocean. One surfer is in the middle of the wave, skillfully navigating the water, while the other surfer is positioned further back, waiting for the perfect moment to join the ride. The surfers are wearing wetsuits, which are designed to provide insulation and protection in the water. The scene is a testament to the excitement and challenge of surfing.",The man is surfing on a wave as another surfer is in the water nearby.  | A man who is on a surfboard in the water. | A couple of men riding surfboards on top of a wave. | People using surfboards in the water with waves. | A surfer is catching a wave while another one is floating
000000324845,LLaVA-1.5-7B,"The image features a plate with two sandwiches, each containing cucumber and tomato. The sandwiches are placed on a dining table, and there are also a few cucumber slices on the plate. The dining table occupies most of the scene, and a bottle can be seen in the background.","The image features a plate with two sandwiches, each containing cucumber and tomato. The sandwiches are placed on a dining table, and there are two cucumbers on the plate, one near the center and the other towards the right side. A knife is also visible on the table, likely used for cutting the sandwiches.",Three sandwhiches with toppings on them and a cucumber | a plate with some sandwiches on it  | Two sandwiches sitting on top of a white plate. | a vegetable sandwich with cucumber pickle and tomato  | Sandwich item with meat and vegetables displayed on plate for consumption.
000000295059,LLaVA-1.5-7B,"The image features a large collection of teddy bears arranged in various positions. Some of the teddy bears are sitting on a chair, while others are placed on a table. The teddy bears are of different sizes and colors, creating a visually appealing scene. The arrangement of the teddy bears suggests a festive or holiday-themed display, possibly for a Christmas event.","The image features a large collection of teddy bears arranged in various positions. Some of the teddy bears are sitting on a chair, while others are placed on a table. The teddy bears are of different sizes and colors, creating a visually appealing scene. The arrangement of the teddy bears suggests a festive or celebratory atmosphere, possibly during the holiday season.",Stuffed bears are gathered together in a display for christmas. | A bunch of stuffed bears altogether during Christmas. | Many teddy bears are displayed in front of the trees. | a couple of Christmas trees with some bears next by. | A Christmas decorated area with many teddy bears. 
000000410339,LLaVA-1.5-7B,"A woman is walking down a narrow alleyway, which is painted in red and white. She is wearing a black shirt and blue shorts. The alleyway is lined with steps, and there is a traffic light visible in the background.","A woman is walking down a narrow alleyway, possibly in a foreign country. She is wearing a black shirt and blue shorts. The alleyway is lined with a few steps, and there is a traffic light visible in the background. The woman appears to be walking confidently and is the main focus of the scene.",A woman walking down a flight of stairs. | A young woman walking down the steps of a narrow alley | A woman walking down a narrow stone stairway. | A woman is walking down a stairway which is located between two buildings. | A lady is walking down a tall narrow set of steps alongside a building.
000000571437,LLaVA-1.5-7B,"The image features a plate with a variety of fruits and vegetables. There is a large yellow pepper, a strawberry, and a broccoli. The plate is placed on a dining table, and the arrangement of the food items creates a visually appealing and healthy meal.","The image features a plate with a variety of fruits and vegetables. There is a large yellow pepper, a strawberry, and a broccoli. The pepper is placed in the center of the plate, while the strawberry is positioned to the right side of the plate. The broccoli is located on the left side of the plate. The arrangement of these items creates a colorful and appetizing display.","Broccoli, yellow bell pepper, and a strawberry on a plate.  | There is a plate with fruits and veggies on it | A plate topped with a mix of vegetables and fruit. | A pepper, broccoli and a half eaten strawberry on a plate.  | A plate with broccoli, a yellow pepper and a strawberry bitten on it. "
000000481670,LLaVA-1.5-7B,"The image features two people skiing down a snow-covered slope. Both individuals are wearing skis and appear to be enjoying their time on the mountain. The scene is set against a backdrop of trees, adding to the picturesque winter landscape.","The image features two people skiing down a snow-covered slope. Both individuals are wearing skis and appear to be enjoying their time on the mountain. The scene is set against a backdrop of trees, adding to the picturesque winter landscape.",Two skiers are traveling down a snowy mountain. | Two children that are skiing down a hill in the snow. | A couple of kids riding skis down a snow covered slope. | A couple of kids riding skis down a snowy slope. | two kids skiing on a slope of snow near a tree
000000109316,LLaVA-1.5-7B,"A woman is walking down the street while holding a black umbrella. She is wearing a blue jacket and a polka dot dress. The umbrella is open, providing protection from the elements.","A woman is walking down the street while holding a black umbrella. She is wearing a blue jacket and a polka dot dress. The umbrella is open, providing protection from the elements.",A woman walking down a street holding a gray umbrella. | A woman carrying a umbrella walking down a street. | A women walking down the street holding a unbrella . | a woman holding an umbrella on a city street | The woman's face is concealed under her umbrella as she walks down the street.
000000361819,LLaVA-1.5-7B,"The image captures a group of people skiing on a snow-covered slope. There are at least 12 people in the scene, with some of them wearing cow-patterned outfits. The skiers are scattered across the slope, with some closer to the foreground and others further back.

There are several pairs of skis visible in the scene, with some skis being worn by the skiers and others placed on the snow. The skiers are","The image captures a group of people skiing on a snow-covered slope. There are at least 12 people in the scene, with some of them wearing cow-patterned outfits. They are all skiing down the hill, enjoying the winter sport.

There are several pairs of skis visible in the scene, with one pair located near the left side, another pair in the middle, and a third pair on the right side. The skiers",A couple of people racing down the side of a ski slope. | Two people cross country skiing racing across a trail. | Competitive cross-country skies in near dead heat with spectators. | Two men skiing on a hill with people watching. | Two cross country skiers race as spectators watch.
000000543215,LLaVA-1.5-7B,"The image features a street sign with two street names on it. The sign is located on a street corner, and there are several cars parked nearby. The cars are of various sizes and are parked in different positions, with some closer to the sign and others further away. The scene captures a typical urban setting with parked cars and street signs.","The image features a street sign with a green background, displaying the names of two streets: Greenville and Greensville Road. The sign is located near a tree, and there are several cars parked in the background.","Signs point the way to a cemetery on a quiet road | A sign with the name of a street and the name of a cemetery posted on a quiet street. | Two green street signs giving direction to a cemetery. | A sign that reads greenville cemetery and greenville rd | Green and white street signs that read ""greenville rd"" and ""greenville cemetery."""
000000179251,LLaVA-1.5-7B,"The image features a young boy brushing his teeth in front of a bathroom mirror. He is wearing a striped shirt and is accompanied by a little girl who is also brushing her teeth. The bathroom is well-equipped with a sink, a toothbrush, and a cup. There is also a bottle placed on the counter. The scene captures the everyday routine of maintaining oral hygiene.","The image features a young boy brushing his teeth in front of a mirror. Another person is taking a picture of the boy while he brushes his teeth. The bathroom is well-equipped with a sink, a toothbrush, and a cup. There is also a bottle placed on the counter.",Two kids brushing teeth in the bathroom with man taking a picture. | Man taking photos of young children while brushing their teeth. | Two children brush their teeth while a man takes their picture. | Two young children are brushing their teeth in the bathroom while their father is taking their picture.  | Two young children are brushing their teeth in the bathroom mirror.
000000239252,LLaVA-1.5-7B,"The image features a white bathtub with a silver faucet and a shower head. The tub is filled with water, and a toothbrush is placed on the side of the tub. The scene also includes a bottle, possibly containing soap or shampoo, and a cup. The overall setting appears to be a bathroom.","The image features a white bathtub with a silver faucet and a shower head. The tub is filled with water, and a toothbrush is placed on the side of the tub. The scene also includes a bottle, possibly containing soap or shampoo, and a cup. The overall setting appears to be a bathroom.","An elaborate contraption on a water faucet for a bathtub. | Bath tub with metal shower head, vanity mirror, and small utilities compartment.  | a bath tub with a flexible shower head  | a fancy shower and faucet attachment and a white tub | An intricate shower handle in a bathtub. "
000000040686,LLaVA-1.5-7B,"The image features a small, cozy living space with a bedroom and kitchenette combined. The bedroom has a bed with blue pillows and a blue blanket, while the kitchenette is equipped with a refrigerator, a sink, and a microwave. The refrigerator is located on the left side of the room, while the sink and microwave are situated on the right side. The room is well-lit, with natural light coming in through","The image features a small, cozy living space with a bedroom and kitchenette combination. The bedroom has a bed with blue pillows and a blue blanket, while the kitchenette is equipped with a refrigerator and a sink. The refrigerator is located on the left side of the room, and the sink is situated on the right side. The room is well-lit, with natural light coming in through the window.","A small room with wooden cabinets and two beds. | A motor home has a refrigerator, stove, and two beds. | A refrigerator and bed in a small room. | A motor home that has a small refrigerator and beds on both sides | A refrigerator surrounded by wood cabinets and single beds in a trailer."
000000410068,LLaVA-1.5-7B,"The image depicts a woman walking down a street while holding a green umbrella. She is wearing a red jacket and is the main focus of the scene. The street is lined with various cars parked on both sides, and there are several chairs placed along the street as well. The overall atmosphere suggests a busy urban environment.","A woman is walking down a street while holding a green umbrella. She is wearing a red jacket and black pants. The street is lined with parked cars, and there are several chairs and dining tables placed along the sidewalk. The scene also includes a truck parked on the side of the street.","A person with an umbrella walking across the street. | a woman is crossing the street with an umbrella
 | A woman with a green striped umbrella crosses a street past a brightly painted truck. | A woman walking down the street holding an umbrella. | A woman with a green umbrella crosses the wet street."
000000001425,LLaVA-1.5-7B,"The image features a delicious-looking sandwich on a plate, placed on a dining table. The sandwich is cut in half, revealing the filling inside. The plate is accompanied by a bowl, possibly containing a side dish or condiment. The scene is set in a cozy dining area, with a chair visible in the background.","A sandwich is sitting on a plate, which is placed on a dining table. The sandwich is half-eaten, and there is a cup nearby, possibly containing a beverage. The scene appears to be set in a restaurant or a similar dining environment.",A meal is lying on a plate on a table. | part of a sandwich sitting on a table | A plate with a burger that is halfway eaten.  | A half eaten meal sitting on a plate. | A sandwich with a bite taken on a plate.
000000489924,LLaVA-1.5-7B,"A woman is riding a skateboard down a street, wearing a blue shirt and shorts. She is holding onto the skateboard with one hand while the other hand is in the air. The street appears to be empty, and the woman is the main focus of the scene.","A woman is riding a skateboard on a street. She is wearing a blue shirt and shorts. The skateboard is positioned under her feet, and she is holding onto the skateboard with her hands. The scene is set on a road, and there is a car visible in the background.",A girl on top of skate board on a street. | a young girl riding on a skate board | A child skateboards down the middle of a street | A girl riding a small skateboard on a street. | A girl is skate boarding on a short skateboard.
000000506982,LLaVA-1.5-7B,"The image features a kitchen with a stainless steel refrigerator and a stainless steel water dispenser. The refrigerator is placed next to the water dispenser, which is located on the counter. There is a box on the counter, possibly containing a new appliance or a kitchen accessory. The kitchen also has a sink and a microwave, which are essential appliances for cooking and food preparation.","The image features a kitchen with a stainless steel refrigerator and a stainless steel water dispenser. The refrigerator is placed next to the water dispenser, which is located on the counter. There is a box on the counter, possibly containing a new water dispenser. The kitchen also has a sink and a microwave.",A steel refrigerator with several stickers on it. | A refrigerator with all the stickers still on it. | The new refrigerator still has stickers and tags. | A large metallic refrigerator freezer combo in a kitchen. | A refrigerator that still has its sale tags on it.
000000185622,LLaVA-1.5-7B,"The image features a large blue and white airplane flying over a runway. The airplane is positioned in the middle of the scene, with its wings visible. The runway is surrounded by a grassy area, and there are several buildings in the background, including a large building on the left side of the image.","The image features a large blue and white airplane flying low over a runway. The airplane is in the process of landing, as it is close to the ground. The scene also includes a few people scattered around the area, possibly airport staff or passengers. The airplane is the main focus of the image, showcasing its impressive size and design.",A large jetliner taking off from a runway. | AN AIR PLANE IS ABOUT TO TAKE OFF THE RUNWAY  | An ANA airline plane taking off from an airstrip. | A large commercial plane about to fly at the airport. | A plane is taking off from an airport
