image_id,model,baseline_caption,grounded_caption,reference_captions
000000404349,Qwen2.5-VL-3B,A cat is sleeping in a blue laundry basket with clothes and a stuffed animal.,A light brown cat is curled up inside a light blue laundry basket. The cat is resting on top of a green stuffed animal and a white shirt. The basket is placed on a carpeted floor against a wall.,A tray with a brown cat sleeping on top of a teddy bear inside | The kittens are taking a nap in the basket. | A cat asleep on a teddy bear in a laundry basket. | A cat laying inside of a white laundry basket. | A cat sleeps in a laundry basket on top of a stuffed animal. 
000000120420,Qwen2.5-VL-3B,A person is holding up a camera to take a picture in a park setting with trees and other people in the background.,"A person in a green shirt is holding a white camera up to their face, taking a photo. They have short black hair and are wearing a necklace with a tag that reads ""TOKYO."" The background shows a park-like setting with trees, grass, and several people walking in the distance.",A man holding a silver flip phone open in front of his face. | A guy in a green shirt holding his cell phone to take a picture. | A man in a green shirt is taking a picture with his cell phone. | Man in a park taking a picture with his phone. | Individual is doing something at the moment that is intriguing.
000000038252,Qwen2.5-VL-3B,A closed Apple laptop is on a dark surface.,"The image shows a closed laptop with an Apple logo on its back. The laptop is placed on a dark-colored surface, possibly a bed or a blanket. The focus is on the laptop, which appears to be a MacBook Pro based on the visible Apple logo. The lighting in the image is dim, making it difficult to discern finer details of the laptop's design.","A picture of an Apple computer with a black background. | A gray laptop with an apple in the center of the lid sits on a dark surface. | The silver cover of an Apple laptop computer  | Top of an apple laptop against a black background. | A closed, white Apple laptop lies on a wrinkled surface."
000000290248,Qwen2.5-VL-3B,"The image depicts a busy street scene with people walking and standing in front of various shops and buildings. There is a colorful awning with a logo on it, possibly indicating a specific store or establishment. The atmosphere appears lively and bustling, with pedestrians engaged in their daily activities.","The image depicts a bustling street scene in what appears to be a European city. The street is lined with buildings that have balconies and storefronts. There are several people walking and standing on the sidewalk, some of whom are carrying bags or handbags. 

There is a colorful awning over the sidewalk, which adds to the vibrant atmosphere of the scene. Additionally, there is a red vending machine situated near the sidewalk, likely providing refreshments for passersby. The overall ambiance suggests a lively",A crowd of people standing in the middle of a street. | A crowd of people are walking through a covered sidewalk. | People walk down a crowded street at a festival | A large crowd is walking in the street for a festival | Several people are grouped together in a public area.
000000343229,Qwen2.5-VL-3B,"A red backpack with a white logo sits on top of a black suitcase, which is placed on the floor next to a cardboard box.","The image shows several bags and a cardboard box placed on the floor. The bags include a red backpack with a white logo, a black duffel bag, and another smaller bag. The cardboard box is positioned to the right of the red backpack. The setting appears to be indoors, possibly in a living room or bedroom, with a fireplace visible in the background.",A large red bag on the ground in a room. | Three luggage bags are next to a taped box. | Several pieces of luggage on carpet in front of a fireplace. | A bunch of luggage sitting on the ground. | a red bag is on the floor in a room
000000036252,Qwen2.5-VL-3B,"A person in a wetsuit is standing on a surfboard in the water, while another person in a wetsuit is holding a surfboard and walking towards the water. There are also two other people in the background, one of whom is riding a wave on a surfboard. The scene appears to be at a beach with waves and rocks visible in the distance.","The image shows three individuals in wetsuits on a beach with waves. One person is standing on a surfboard riding a wave, another is paddling on their surfboard, and the third person is holding a red surfboard near the shore. The background features rocky outcrops and a clear sky.",A woman wading through water holding a surfboard. | A woman carries a surfboard into the ocean. | there are many surfers riding waves in the water | A woman carrying a surfboard out into the ocean. | A couple of people on surf boards on a beach.
000000336102,Qwen2.5-VL-3B,A pizza shaped like a Mickey Mouse head is placed in a cardboard box on a table.,"The image shows a pizza with a heart-shaped cutout in the center, placed on a white cardboard box. The pizza has a golden-brown crust and is topped with melted cheese and possibly some herbs or vegetables. The background includes part of a green table and a white surface, suggesting an outdoor setting.","A mouse head shapped pizza sitting in a box. | A pizza in a box is shaped like Mickey Mouse.  | A large pizza in the shape of cat face with two ears, | A pizza made in the shape of Mickey Mouse. | A picture of a pizza in the shape of mickey mouse's head."
000000197263,Qwen2.5-VL-3B,A person wearing a shirt and tie.,"The image shows a close-up of a person wearing a dark-colored shirt with a collar. The shirt has a subtle pattern, possibly a camouflage design, and the person is adjusting their tie, which is also dark in color. The background is blurred, focusing attention on the upper part of the person's torso.",A man wearing a shirt and tie with long hair. | Black and white photo of patterned neck tie being worn | This is a black and white photo of a man wearing a tie. | Man in a suit and dress shirt standing still.  | man wearing denim shirt and tie with spots
000000234169,Qwen2.5-VL-3B,"A display case filled with various types of donuts, including chocolate-covered and sprinkled ones.","The image shows a display case filled with various types of doughnuts. The doughnuts have different toppings such as chocolate glaze, sprinkles, and possibly some with a chocolate coating. The display case is likely in a bakery or a store that sells baked goods.",Dozens of donuts are under a glass display case. | A doughnut display case is shown with a varitey. | a few trays of doughnuts under some glass | A display case of many different kinds of a donuts.  | A doughnut case at a shop with many offerings
000000096711,Qwen2.5-VL-3B,A woman is sitting on a bench eating a hot dog while people ride bicycles behind her.,"A woman sits on a green bench on a brick-paved sidewalk, eating a sandwich. She wears a striped beanie, a dark coat, and blue jeans. In front of her is a plastic bag with a hot dog and a bottle of water. The background features a busy street with people walking and riding bicycles.",A woman is sitting outdoors eating some food.  | Woman eating food sitting on park bench with bikes in background. | A woman eating a sandwich on a bench near the street. | A woman sitting on bench eating food with people riding bikes behind her. | The woman is eating outside on the bench. 
000000332300,Qwen2.5-VL-3B,The image shows a clock on the side of a building with a bell above it.,"The image shows a section of a stone tower with a clock face and a bell. The clock has Roman numerals and is set within an ornate frame. Above the clock, there is a bell housed in a decorative archway. The background features a clear blue sky.",A clock mounted on the side of a tall building under a blue sky. | The bell tower has a clock displayed on the side.  | A clock on the front of a large tower. | A building clock with military time and a bell above it. | A large bell hangs over a clock on the side of a stone wall.
000000527573,Qwen2.5-VL-3B,"A yellow fire hydrant is on the sidewalk next to a puddle, with a man standing near some statues in the background.","The image depicts a yellow fire hydrant on the sidewalk next to a puddle of water. In the background, there is a person standing near a statue of three figures. The scene appears to be urban, with buildings and trees visible in the distance. The ground is wet, suggesting recent rain.",a man is standing near a yellow fire hydrant outside | A yellow fire hydrant sitting on the side of a road. | A man is standing in front of a statue. | There is a man standing alone near statues. | A man standing in front of a statue near a metal pole.
000000382207,Qwen2.5-VL-3B,"The image shows a table with various dishes, including bread, vegetables, and a bottle of olive oil. There is also a plate with some food items on it. The tablecloth has a striped pattern, and there are chairs visible in the background.","The image shows a table set with various dishes and a bottle of olive oil. The table is covered with a white cloth, and there are several plates containing different types of food. One plate in the foreground contains slices of bread topped with herbs. Another plate in the background has a salad with tomatoes, cucumbers, and other vegetables. There is also a plate with what appears to be a dip or sauce, garnished with red peppers and possibly some cheese. A glass of water and a glass",Many plates of different foods are on the table. | A table served with bread and various plates of food | A variety of food is sitting on the table with a few drinks.  | Several partially served plates of food sit in the middle of a dining table. | A table with plates of food sitting on it.
000000145604,Qwen2.5-VL-3B,A man is pushing a cart full of bananas in front of him.,"The image depicts a street scene with a man pushing a cart filled with bananas. The cart is on wheels and has a wooden top. There are several bunches of bananas arranged in rows on the cart. In the background, there are other people, some of whom appear to be engaged in various activities. The setting suggests an outdoor market or a busy street in a bustling area.",A man pushing a four wheeled art full of bananas. | a person pushing a cart with many bunches of bananas | an image of a man holding a cart of bananas | A man pushes a cart with wheels with bananas. | A man wheels a cart of banana bunches through the street.
000000222340,Qwen2.5-VL-3B,"A pink bus with the number 33-41 on it is driving down a street, surrounded by other vehicles and trees in the background.","The image shows a pink bus with the number ""33-41"" on its side. The bus is parked in a busy street with other vehicles, including a red car and a white truck. There are trees and buildings visible in the background.",A passenger bus traveling down a street behind a red car. | A pink bus is behind a pink car on a road. | A pink bus with Arabic writing on the side of it. | A pink bus travels down a busy street. | A bus and others vehicles are sitting in traffic. 
000000152946,Qwen2.5-VL-3B,Two people standing in the snow with skis and ski poles around them.,"The image shows two people standing in a snowy outdoor setting, likely at a ski resort. The person on the left is wearing a black jacket with a red patch on the chest, black pants, and black gloves, holding a pair of skis. The person on the right is wearing a gray and black jacket, blue jeans, and sunglasses, holding a snowboard. Both individuals have their backs to the camera. In the background, there are several pairs of skis and snowboards leaning against racks","A man and woman standing on top of a snow covered slope. | Two snowboarders with their snowboards standing in the snow. | two people standing near one another holding skis | Numerous individuals are appreciating life and having an incredible minute. 
 | Two snowboarders posing for a picture in the snow."
000000166509,Qwen2.5-VL-3B,"A road with trees on both sides and a sign that says ""wait"" in the middle of the road.","The image depicts a winding road surrounded by dense greenery. There is a traffic light on the left side of the road showing red, indicating that vehicles must stop. A sign with the word ""WAIT"" is visible near the center of the image, suggesting that drivers should stop and wait for the light to change before proceeding. The road appears to be in a rural or forested area, with trees lining both sides of the road.",A traffic light sitting on the side of a road next to a tree. | A country road at a traffic light in the sun. | a road with some trees on both sides of it  | A stop light on a road in the middle of a forest. | A road in the middle of a beautiful green forest
000000387515,Qwen2.5-VL-3B,"A blue and white trolley bus is driving down the street, with a building in the background.","The image depicts an old-fashioned trolley bus on a city street. The bus is primarily white with blue accents and has the number ""313"" displayed on its front. It features a vintage design with large windows and a curved roof. The bus is driving down a road lined with trees and buildings, including a multi-story building in the background. The scene suggests a historical or nostalgic setting, possibly from the mid-20th century.",The blue and white bus is travelling down the street. | Bus riding through the street attached to wires above | The bus is driving on the city street. | An old bus rigged out to run on overhead electrical lines | A blue and white city bus traveling down the street. 
000000022718,Qwen2.5-VL-3B,A small airplane is flying over a field at sunset.,"The image depicts a small airplane in flight against a backdrop of a sunset sky. The aircraft is silhouetted against the warm hues of the setting sun, which range from orange to pink. The plane appears to be landing on a grassy field, with its wheels visible as it descends. The horizon line is clearly defined by the gradient of colors in the sky, creating a serene and tranquil atmosphere.",The airplane flies low to the ground during sunset. | The plane came in for a landing as the sun set. | An airplane landing in grass during the sun set. | A small airplane landing in a field at sunset | A plane flying with a sunset in the background
000000168692,Qwen2.5-VL-3B,"Two young boys, both wearing red shirts and black shorts, are holding a white surfboard with a red logo. They appear to be walking on a path in a grassy area with trees in the background.","Two children in red shirts are carrying a white surfboard with a red logo. The child on the left is wearing black shorts, while the child on the right is wearing blue shorts. They are walking on a paved path surrounded by grass and trees.",Two boys carrying a surfboard on the beach. | two young boys walking around with a surfboard. | Two boys are carrying a surf board between them. | Two young boys carrying red and white surfboard. | Two children carrying a surf board together across a grassy area.
000000311883,Qwen2.5-VL-3B,"A yellow Union Pacific train is traveling on tracks, passing through a crossing with traffic lights and a red light illuminated.","A yellow Union Pacific train is traveling on tracks under a clear blue sky. The train has the number 6531 on its front. There are traffic lights on both sides of the tracks, with one set showing red lights and another set showing green lights. The train is pulling several cargo cars behind it.",A train moving along a track during the day. | A train passes by a road on a railroad track | Yellow train engine hauling freight cars past a level crossing.  | A large long train on a steel track. | A yellow train engine pulling train cars over road.
000000386912,Qwen2.5-VL-3B,"A woman is sitting at a desk with a computer and various items on it, including books, papers, and a lamp. She is wearing glasses and has a friendly expression. The background features a bulletin board with pictures and notes, and a bookshelf filled with books and DVDs.","The image shows a person sitting at a desk in an office setting. The person is wearing glasses and a blue top with a black cardigan. They are using a white iMac computer. The desk has various items on it, including a keyboard, a mouse, a small bowl, and some papers. Behind the person, there is a bookshelf filled with books and DVDs. The walls are decorated with framed pictures and posters. There is also a lamp on the left side of the desk.",a person sitting at a desk with a keyboard and monitor  | a woman at her desk sits intently and happy | A woman sitting at a desk in her work station | The woman is working on her computer at the desk. | a woman is sitting in front of a desk
000000232865,Qwen2.5-VL-3B,A slice of layered cake on a white plate with a fork next to it.,"The image shows a slice of layered cake on a white plate. The cake has multiple layers, with the top layer being chocolate and the middle layer being cream. There is a fork to the left of the cake on the plate. In the background, there is a glass of dark liquid, possibly cola, and a bottle cap.",A plate with a slice of cake on top of it next to a fork. | A slice of cake and a fork on a plate. | A nice slice of cake on a plate with a fork. | A piece of cake with layers sits on a white plate with a silver fork. | A delicious piece of tiramisu being displayed on a white plate.
000000250758,Qwen2.5-VL-3B,A zebra is standing in a grassy field with trees and a fence in the background.,"The image shows two zebras in an outdoor enclosure with grassy terrain and a fence in the background. The zebra in the foreground is standing on the right side of the image, while another zebra is lying down on the left side. The background features trees and a grassy hill.",A zebra standing on a grass covered field. | The zebra is standing in the field with another zebra laying down in the background.  | a couple of zebras stand on a grass land  | A zebra stands while another zebra lays down nearby.  | A zebra with a left side pose while standing in a field.
000000149785,Qwen2.5-VL-3B,"An elephant is standing in an enclosure with grass and dirt on the ground, and it is facing away from the camera.","An elephant is standing in an enclosure with its back to the camera. The ground is covered with grass and dirt, and there are several poles and wires forming a fence around the area. The elephant appears to be walking away from the camera.",A small elephant is walking in an enclosure by the fence. | THIS IS A PICTURE OF A VERY YOUNG BABY ELEPHANT WALKING ALONG A FENCE | An elephant walking along a fence line away from the camera man.  | An elephant walking in an enclosure in the sun | An elephant walks next to a fence in a field.
000000102235,Qwen2.5-VL-3B,A young girl is blowing out candles on a birthday cake while two other girls look on.,"A young girl is blowing out candles on a birthday cake while two other girls look on. The cake has several lit candles, and there are plates with pink candy on the table. A person in a black dress stands behind the girl blowing out the candles. There is a vase of flowers on a table in the background, and a lamp with a white shade is visible.",Young girl gets ready to blow out candles as family watches | Young girls are sitting around a birthday cake. | a small child blowing out the candles on a cake | A woman and a young girl are blowing out candles on a cake as others watch. | A mother and daughter blowing out candles on a sheet cake.
000000359626,Qwen2.5-VL-3B,"A stop sign is positioned at the corner of Ocean Avenue and a 5-way intersection, with trees lining the street and a building visible in the background.","The image shows a stop sign at an intersection with a 5-way sign below it. The street is marked with white lines for lanes. There is a sidewalk on the right side of the road, and a building with a red awning is visible in the background. Trees line the left side of the street, and there is a trash can near the sidewalk.",A five way stop sign on a street corner lined with trees | A city warning sign is displayed on a street. |  a stop sign on a wooden pole with a street name stenciled on it | A red stop sign sitting on the side of a road. | A red stop sign that is on top of a pole.
000000035197,Qwen2.5-VL-3B,A person is riding a skateboard on a ramp.,"A person is skateboarding on a ramp in a skate park. The skateboarder is wearing shorts and sneakers. In the background, there are buildings and another person standing near a wall. The image is in black and white.",A person on a skateboard rides down a ramp. | Black and white photograph of person on a skateboard. | Person riding on edge of skateboard about to do a trick | A man is standing on a skateboard at a skate park. | A black and white photograph of a person wearing DC shoes on a skateboard in the sun. 
000000443101,Qwen2.5-VL-3B,A cow and a deer stand on a grassy hillside with snow-capped mountains in the background under a blue sky with white clouds.,"The image depicts a serene mountainous landscape with a clear blue sky. In the foreground, there is a cow standing on a grassy hillside. The background features majestic snow-capped mountains, partially obscured by clouds. The scene suggests a peaceful, natural environment.",Two cows are in a mountainside field with snow-covered mountains in the background.  | A white cow stands by a brown and white donkey looking over a hill.  | A white bull and a donkey are in a field at a very high altitude.  | A large white cow standing on top of a lush green hill. | A bull standing near a donkey on a mountain top.
000000209044,Qwen2.5-VL-3B,A young boy and girl are playing a video game on a television in a living room.,"In the image, two children are standing in a living room. The child on the left is wearing a dark-colored shirt and white shorts, holding a game controller. The child on the right is wearing a light-colored sweater and pajama pants with heart patterns. They are both facing a television that displays a baseball video game. The TV is placed on a black entertainment center which also holds various electronic devices and a basket of items. To the right of the TV, there is a window covered by sheer",Two young children are playing a video game. | a couple of children are playing a video game  | A boy and a girl play a video game together. | Two small children playing a game on a video game console.  | Two children playing baseball in the Wii Sports video game.
000000187776,Qwen2.5-VL-3B,"A man in a suit is standing at a table with a glass of champagne and a plate of food, while other people stand around him.","The image depicts an indoor setting, likely a conference room or event space. There is a man standing at a table with a glass of champagne and a plate of food in front of him. He appears to be looking at something off-camera. Another man is seated at the same table, eating. The background features a banner with the text ""bdigital apps"" and an image of a smartphone. Several other people are present in the background, some standing and others seated at tables. The room has a",A bunch of people are gathered around many tables inside of a building.  | a man that is sitting at a table | A group of men stand at small tables drinking wine. | Convention with people standing at table with refreshments | a number of people standing up at small tables 
000000433554,Qwen2.5-VL-3B,"A group of people are standing on a dock, preparing to go water skiing. There are three people wearing life jackets and holding onto the handles of their skis. One person is sitting on a bench, and another person is standing with their hands on their hips. The water is calm, and there are trees in the background.","The image depicts a group of people on a dock by a body of water, likely a lake or river. There is a person in the water wearing a life jacket, holding onto a rope connected to a boat. Another person is standing on a dock, also wearing a life jacket, and appears to be preparing for water skiing. A third person is sitting on a bench near the dock, watching the activity. The dock has a green surface and is equipped with various equipment, including a ramp and a","some people waiting in line to para-sail one guy has taken off | A fat guy wearing a life jacket and short shorts. | An group of young people on a boat prepare to parasail on surfboards. | A family prepares to water ski as one man takes off across the water. | Many people are out there and having some fun.
"
000000328462,Qwen2.5-VL-3B,"A woman is standing in a kitchen, holding a bowl and looking at the camera. She is wearing a floral shirt and has an earring on her left ear. There is a man sitting at a table in the background, using a cell phone. The kitchen has a refrigerator, stove, and cabinets.","A woman in a floral shirt stands in a kitchen, holding a bowl. She is wearing an earring and a watch. A man sits at a table with a TV on it. The TV is displaying a blue screen. There is a refrigerator to the left of the woman, a stove with a pot on it to the right, and a wall clock above the stove. The kitchen has a white refrigerator, a white stove, and a white table.",Lady working in a kitchen while man sits at table watching TV. | A woman sitting next to a stove top oven. | A kitchen room with a lady by the refrigerator and a man seated at a table. | A man watches TV while a woman tends to the kitchen. | A man and a woman in a very small kitchen together.
000000287328,Qwen2.5-VL-3B,Three dogs laying on a bed.,"The image shows three small dogs resting on a bed. The bed has a light blue, patterned blanket and a floral-patterned headboard. One dog is white with a black spot on its back, another is black and white, and the third is wearing a red and black sweater. They appear to be sleeping or resting together.",two small dogs are laying on a human bed | Two lazy dogs lounging in a dirty bed. | Two small dogs laying down together on a small bed. | Two small dogs lounge on a dirty bed.  | two dogs are laying in a bed together
000000213827,Qwen2.5-VL-3B,"A person is performing a backflip on a wakeboard while airborne over a ramp with the words ""Cypress Gardens"" on it. There are boats in the background and trees lining the shoreline.","The image depicts a water sports scene with a person performing a flip on a wakeboard over a ramp. The ramp is branded with ""Cypress Gardens."" In the background, there are several boats on the water, and trees line the distant shoreline under an overcast sky.",a person jumping over a ramp in the water  | A water skier flipping from a ramp in a lake in Florida | A water skier doing a somersault in the air. | A woman on water ski's in the air. | Person on water skis doing jump tricks off ramp
000000209480,Qwen2.5-VL-3B,A blue and white plate with broccoli and cauliflower on it.,The image shows a blue and white patterned plate containing several pieces of broccoli and cauliflower. There is also a slice of red bell pepper on the plate. The background includes a glass container and part of a table with a floral tablecloth.,A blue plate with a pile of vegetables on a table. | A blue plate loaded with broccoli and cauliflower | A plate of broccoli and cauliflower with a slice of tomato. | A pile of broccoli and other vegetables sits upon a blue plate. | A blue patterned china plate filled with broccoli and cauliflower. 
000000021779,Qwen2.5-VL-3B,"A person is lying on the floor with their legs crossed, wearing a white tank top and green shorts. They have a red suitcase next to them, and there are various items scattered around, including a blue towel, a black bag, and some bags with tags. The setting appears to be indoors, possibly in a hotel room or a similar space.","A person is lying on the floor with their legs crossed over a red suitcase. The person is wearing a white sleeveless top and green shorts. There is a black backpack behind them, and various items, including a blue towel, are scattered around.",A woman is laying on top of a suitcase.  | A young woman lies on top of a gym bag.  | a woman laying on some baggage resting on the floor | A girl lying her body down on a big bag smiling. | A woman looking up smiling while on red item.
000000182162,Qwen2.5-VL-3B,"A living room with a couch, a lamp, and a frog balloon.","The image depicts a cozy living room with a black leather couch adorned with a striped pillow. A frog-shaped balloon is attached to the wall near the couch. The room features a wooden floor, a small table with a lamp, and a bookshelf filled with books. There is a hallway leading to another room in the background.","A living room with hard wood flooring and black furniture. | a messy living room with various items and some celebratory balloons | A bouquet of Mylar balloons in a living room.  | Living room with a black couch, coffee table and bookcase visible. | A living room with a black couch, wood floor and bookcase."
000000374505,Qwen2.5-VL-3B,"A woman is holding a pair of scissors in front of her face, obscuring her eyes and nose.","The image shows a person wearing a black top with thin straps, holding a pair of scissors in front of their face. The scissors are positioned such that the blades are covering part of the person's face, creating an optical illusion. The background is dark, which contrasts with the bright white of the scissors.","A woman holding a pair of scissors up to her face. | Person with pair of scissors in front of face. | A person in the dark, holding a pair of scissors up to their face. | Woman posed looking through the blades of scissors. | a close up of a person with a pair of scissors "
000000308160,Qwen2.5-VL-3B,Four children standing on a tennis court holding tennis rackets.,"The image shows four children standing on a tennis court. They are holding tennis rackets and appear to be waiting for their turn to play. The children are dressed in casual clothing suitable for outdoor activities. The court is surrounded by a chain-link fence, and there is a sign with the number 3 visible in the background. The setting suggests a recreational or practice environment for young tennis players.",A group of children stand on a tennis court | Good buddies always give comfort to their best friends. | A group of young kids holding tennis racquets. | Two friends consoling each other after a game of tennis. | Some children are standing on a tennis court.
000000262054,Qwen2.5-VL-3B,"The image shows a kitchen with wooden cabinets, a white stove, and various appliances such as a microwave, toaster, and coffee maker. There is also a window above the stove, allowing natural light to enter the room. The countertops have a few items on them, including a bowl, a bottle, and some fruits. The walls are decorated with colorful wallpaper featuring a pattern of chili peppers.","The image depicts a kitchen with wooden cabinets and countertops. The appliances include a white microwave oven mounted above the stove, which has a pot on it. There is an oven with towels hanging from its handles. The countertops have various items such as a bowl of fruit, a toaster, and a rice cooker. The walls are decorated with a patterned border at the top. There are also several small shelves with various kitchen items.","A large kitchen filled with white appliances with lots of counter space. | Dish towels hang from a stove handle in a kitchen with wooden cabinets. | A kitchen with a stove, a microwave above it and a window. | A clean kitchen is shown with three towels hanging on the cabinet. | A large kitchen with a built-in stove, oven and microwave"
000000064531,Qwen2.5-VL-3B,"A man is wearing a black coat, blue shirt, and a tie with a pattern of nuts and bolts.","The image shows a person wearing a black coat with a buttoned front, a light blue shirt, and a tie featuring a pattern of various nuts and bolts. The background includes a wall with a floral pattern.",A man with a tie that has nuts and bolts on it. | A black jacket and a tie with nuts and bolts on it. | a person wearing a black coat and a tie with bolt designs on it. | A man with a tie made of nuts and bolts. | A person wearing a black jacket and blue shirt along with a tie full of knots and bolts.
000000262404,Qwen2.5-VL-3B,A group of children sitting around a table with a cake on it.,"The image shows four children sitting around a table, engaged in an activity. They appear to be decorating a cake that is placed on a tray covered with aluminum foil. The cake has green frosting spread over it. Each child has a small bowl of colorful candy or toppings in front of them. The children are focused on their task, and the setting suggests a casual, possibly birthday party environment.",A group of children surrounding a table decorating cake. | a number of children at a table with cake | A group of kids cutting into a cake as one boy plays with his utensil. | Kids around a table messily frosting a sheet cake. | A bunch of kids eating a cake with green frosting on it.
000000329957,Qwen2.5-VL-3B,Two women standing in a kitchen with wooden cabinets and appliances.,"In the kitchen, two women stand near a sink with a blue dish in it. The woman on the right wears a black shirt and red pants, while the woman on the left wears a gray shirt and black pants. There is a microwave oven above the stove, a wooden cabinet to the left of the sink, and a painting on the wall behind them.",A couple of girls are standing in a kitchen | Ladies standing in a kitchen posing for the camera. | Two women preparing a meal in a modern kitchen | There are two woman smiling in the kitchen | Two happy women smiling together in a kitchen.
000000479612,Qwen2.5-VL-3B,"A Sharp microwave oven is placed on a table, with a bottle of Coca-Cola and a bottle cap visible to the left, and another bottle cap to the right. The microwave has a digital display and control panel on the right side.","The image shows a Sharp microwave oven placed on a surface. The microwave has a black door with a grid pattern and a control panel on the right side. The brand name ""SHARP"" is visible on the front of the microwave. The time and date stamp at the bottom of the image indicate it was taken on 19/24/2009 at 8:19:00 PM.",A microwave oven sitting on top of a table. | There are a microwave in this picture but nothing in it. | A microwave with the power off on a shelf. | A timestamped photograph of a microwave with a dirty door next to a glass coke bottle and glasses shaped like human torsos.  | A Sharp white colored microwave on a tabletop
000000375566,Qwen2.5-VL-3B,"A woman is walking down the street holding an umbrella, wearing pink pants and a white shirt with a floral pattern. She has a handbag on her shoulder. The street is lined with trees and there are traffic cones placed along the sidewalk.","A person is walking on the street holding an umbrella. They are wearing pink pants and a white shirt with colorful patterns. The person has a handbag on their shoulder. There are traffic cones on either side of the street, and there is a building in the background with some greenery around it.",Lady walking through a parking lot with an umbrella over her head. | A woman walking in the street with a yellow umbrella. | A woman walks down a road with a yellow umbrella.  | A woman holding an umbrella walking down a street. | A person walking down a road with a sun umbrella.
000000504970,Qwen2.5-VL-3B,A toilet is placed on the sidewalk next to a parking meter.,The image shows a toilet placed on the sidewalk next to a parking meter. The toilet is positioned in front of a brick wall with a tree trunk visible behind it. The parking meter has a blue sign indicating parking availability.,A toilet that is outside next to a fence. | There is a toilet sitting outside on the sidewalk in front of a fence. | A toilet sitting beside a parking meter station | a toilet sitting outside next to a fence  | a toilet sitting on a sidewalk next to a pole.
000000310622,Qwen2.5-VL-3B,"The image shows a street sign indicating West 32nd Street and Korea Way, with one-way signs pointing in different directions. The background features tall buildings and a clear sky.","The image shows a street sign indicating ""West 32nd St"" with the Korean translation ""Korea Way."" The sign is attached to a pole that also has other signs pointing in different directions. The background includes tall buildings, suggesting an urban setting.","Corner of Broadway, West 32nd Street, and Korea Way. | Several one way signs are by street signs. | A cluster of street signs hang on a street pole. | Several street signs stating road names and the right ways to go. | A West 32nd sign under a Korea Way road sign. "
000000025453,Qwen2.5-VL-3B,"A light blue 1950s Chevrolet Apache pickup truck is parked on grass, with people in the background.","The image depicts a vintage light blue pickup truck parked on a grassy field. The truck has a classic design with chrome accents and a white roof. It features a large front grille, round headlights, and a rear window that extends into the cargo area. The truck is positioned in front of a crowd of people who appear to be at an outdoor event, possibly a car show. In the background, there are tents, a checkered flag structure, and other vehicles, including a red pickup truck.",A vintage truck is parked at an outdoor event. | Antique blue truck displayed to crowd at outdoor event. | An antique pickup truck restored and displayed at a fair or car show. | An old blue truck is on a grassy area. | A car at a show with people in background.
000000108982,Qwen2.5-VL-3B,A blue and white bird is perched on a branch surrounded by green leaves.,"The image shows a bird perched on a branch among green leaves. The bird has a blue and white plumage with some black markings. The background is filled with green foliage, creating a natural and serene setting.",A blue and yellow colored bird perches on a tree branch. | A bird sitting on a branch of a tree.  | A blue bird is sitting in the branch of a tree.  | A bird sits on a branch in a tree.  | A blue bird sitting on a branch of a tree.
000000245447,Qwen2.5-VL-3B,"A group of people sitting at a table in a restaurant, with one person using a cell phone and another holding a drink.","The image shows a group of people sitting at a table in what appears to be a restaurant or café. The setting includes wooden furniture, a glass drink container, and a person holding a smartphone. The individuals are engaged in conversation, with one person looking at their phone while another uses it. The environment suggests a casual dining atmosphere.",Three woman and a man all sitting at a table on their cell phones. | a family sitting at a table in a restaurant looking at their phones | Women sitting at a table in a restaurant all looking at their phones  | A table with people at it all on their cell phones. | A family sitting a restaurant's dining table on their cellphones.
000000167952,Qwen2.5-VL-3B,A plate of food with a fork and knife on it.,"The image shows a dining table with several plates of food. The main focus is on a plate in the foreground filled with colorful vegetable strips, likely bell peppers or carrots, garnished with herbs. In the background, there are other plates containing grilled bread, meat, and what appears to be a salad. The setting suggests an outdoor dining area, possibly a patio, with chairs and tables visible. A person's hand is seen holding a fork, indicating someone is about to eat.","Many different foods on dishes on a table  | Several plates of food are sitting on the table. | A variety of fancy looking dishes on square plates, including some sort of coleslaw and some flat bread. | A white plate topped with a pile of pasta. | There is some food on a table with plates."
000000547041,Qwen2.5-VL-3B,A plastic container with a salad and a container with crackers and dip next to a keyboard.,"The image shows two plastic containers on a table. The container on the left contains a mix of ingredients, including what appears to be a crumbly cheese or feta cheese, crackers, and a small container of sauce. The container on the right is filled with a salad consisting of lettuce, black olives, shredded cheese, and a lemon wedge. In the background, there is a computer keyboard.","Two plastic containers have a soup and a salad in them. | Two containers, one with a salad, and another with some sort of other food in it. | Two containers with two different salads containing lettuce. | The salad is ready to eat for lunch.  | A tray of salad and a tray of salad toppings to the side."
000000249443,Qwen2.5-VL-3B,A black metal bench sits in front of a window with white curtains and a brick wall behind it.,"The image shows a brick building with a window featuring white curtains. In front of the window, there is a black metal bench with a textured backrest. The bench is positioned on a concrete surface, and the window has a white frame. The curtains are drawn to the sides, revealing a view into the room behind the window.",a black bench is in front of a window | a brick building a black bench a window and curtains | A metal bench sitting in front of a window. | A view of a window with a bench underneath it.  | A metal bench outside of a brick building's window.
